"GEO_ID","id"
"S0501_C05_079M","Margin of Error!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings"
"S0501_C05_080E","Estimate!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$1 to $9,999 or loss"
"S0501_C05_080M","Margin of Error!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$1 to $9,999 or loss"
"S0501_C05_081E","Estimate!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$10,000 to $14,999"
"S0501_C05_081M","Margin of Error!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$10,000 to $14,999"
"S0501_C05_082E","Estimate!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$15,000 to $24,999"
"S0501_C05_082M","Margin of Error!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$15,000 to $24,999"
"S0501_C05_083E","Estimate!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$25,000 to $34,999"
"S0501_C05_083M","Margin of Error!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$25,000 to $34,999"
"S0501_C05_084E","Estimate!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$35,000 to $49,999"
"S0501_C05_084M","Margin of Error!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$35,000 to $49,999"
"S0501_C05_085E","Estimate!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$50,000 to $74,999"
"S0501_C05_085M","Margin of Error!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$50,000 to $74,999"
"S0501_C05_086E","Estimate!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$75,000 or more"
"S0501_C05_086M","Margin of Error!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$75,000 or more"
"S0501_C05_087E","Estimate!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!Median earnings (dollars) for full-time, year-round workers:!!Male"
"S0501_C05_087M","Margin of Error!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!Median earnings (dollars) for full-time, year-round workers:!!Male"
"S0501_C05_088E","Estimate!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!Median earnings (dollars) for full-time, year-round workers:!!Female"
"S0501_C05_088M","Margin of Error!!Foreign born; Not a U.S. citizen!!EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!Median earnings (dollars) for full-time, year-round workers:!!Female"
"S0501_C05_089E","Estimate!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households"
"S0501_C05_089M","Margin of Error!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households"
"S0501_C05_090E","Estimate!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings"
"S0501_C05_090M","Margin of Error!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings"
"S0501_C05_091E","Estimate!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings!!Mean earnings (dollars)"
"S0501_C05_091M","Margin of Error!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings!!Mean earnings (dollars)"
"S0501_C05_092E","Estimate!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income"
"S0501_C05_092M","Margin of Error!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income"
"S0501_C05_093E","Estimate!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income!!Mean Social Security income (dollars)"
"S0501_C05_093M","Margin of Error!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income!!Mean Social Security income (dollars)"
"S0501_C05_094E","Estimate!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income"
"S0501_C05_094M","Margin of Error!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income"
"S0501_C05_095E","Estimate!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)"
"S0501_C05_095M","Margin of Error!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)"
"S0501_C05_096E","Estimate!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income"
"S0501_C05_096M","Margin of Error!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income"
"S0501_C05_097E","Estimate!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"S0501_C05_097M","Margin of Error!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"S0501_C05_098E","Estimate!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income"
"S0501_C05_098M","Margin of Error!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income"
"S0501_C05_099E","Estimate!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income!!Mean retirement income (dollars)"
"S0501_C05_099M","Margin of Error!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income!!Mean retirement income (dollars)"
"S0501_C05_100E","Estimate!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Food Stamp/SNAP benefits"
"S0501_C05_100M","Margin of Error!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Food Stamp/SNAP benefits"
"S0501_C05_101E","Estimate!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!Median Household income (dollars)"
"S0501_C05_101M","Margin of Error!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!Median Household income (dollars)"
"S0501_C05_102E","Estimate!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!Average number of workers per household"
"S0501_C05_102M","Margin of Error!!Foreign born; Not a U.S. citizen!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!Average number of workers per household"
"S0501_C05_103E","Estimate!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined"
"S0501_C05_103M","Margin of Error!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined"
"S0501_C05_104E","Estimate!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0501_C05_104M","Margin of Error!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0501_C05_105E","Estimate!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 199 percent of the poverty level"
"S0501_C05_105M","Margin of Error!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 199 percent of the poverty level"
"S0501_C05_106E","Estimate!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0501_C05_106M","Margin of Error!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0501_C05_107E","Estimate!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0501_C05_107M","Margin of Error!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0501_C05_108E","Estimate!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0501_C05_108M","Margin of Error!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0501_C05_109E","Estimate!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0501_C05_109M","Margin of Error!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0501_C05_110E","Estimate!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0501_C05_110M","Margin of Error!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0501_C05_111E","Estimate!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0501_C05_111M","Margin of Error!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0501_C05_112E","Estimate!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0501_C05_112M","Margin of Error!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0501_C05_113E","Estimate!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family"
"S0501_C05_113M","Margin of Error!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family"
"S0501_C05_114E","Estimate!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family!!With related children of the householder under 18 years"
"S0501_C05_114M","Margin of Error!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family!!With related children of the householder under 18 years"
"S0501_C05_115E","Estimate!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family!!With related children of the householder under 5 years only"
"S0501_C05_115M","Margin of Error!!Foreign born; Not a U.S. citizen!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family!!With related children of the householder under 5 years only"
"S0501_C05_116E","Estimate!!Foreign born; Not a U.S. citizen!!Occupied housing units"
"S0501_C05_116M","Margin of Error!!Foreign born; Not a U.S. citizen!!Occupied housing units"
"S0501_C05_117E","Estimate!!Foreign born; Not a U.S. citizen!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0501_C05_117M","Margin of Error!!Foreign born; Not a U.S. citizen!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0501_C05_118E","Estimate!!Foreign born; Not a U.S. citizen!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0501_C05_118M","Margin of Error!!Foreign born; Not a U.S. citizen!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0501_C05_119E","Estimate!!Foreign born; Not a U.S. citizen!!Occupied housing units!!HOUSING TENURE!!Average household size of owner-occupied unit"
"S0501_C05_119M","Margin of Error!!Foreign born; Not a U.S. citizen!!Occupied housing units!!HOUSING TENURE!!Average household size of owner-occupied unit"
"S0501_C05_120E","Estimate!!Foreign born; Not a U.S. citizen!!Occupied housing units!!HOUSING TENURE!!Average household size of renter-occupied unit"
"S0501_C05_120M","Margin of Error!!Foreign born; Not a U.S. citizen!!Occupied housing units!!HOUSING TENURE!!Average household size of renter-occupied unit"
